id,log_id,exercise_id,set_number,time_seconds,reps_completed,weight_kg
140314,10810,19,6,24.0,,
140316,10810,7,7,,8.0,22.5
140318,10811,142,1,,8.0,27.5
140320,10811,137,2,36.0,,
140322,10811,101,3,48.0,,
140324,10811,53,4,,8.0,32.5
140326,10811,84,5,36.0,,
140328,10811,45,6,48.0,,
140330,10811,134,7,36.0,,
140332,10811,56,8,36.0,,
140334,10812,108,1,24.0,,
140336,10812,2,2,24.0,,
140338,10812,35,3,48.0,,
140340,10812,137,4,48.0,,
140342,10812,15,5,36.0,,
140344,10812,72,6,,12.0,25.0
140346,10812,27,7,24.0,,
140348,10813,5,1,24.0,,
140350,10813,50,2,48.0,,
140352,10813,137,3,36.0,,
140354,10813,125,4,24.0,,
140356,10813,45,5,24.0,,
140358,10813,149,6,48.0,,
140360,10814,31,1,48.0,,
140362,10814,92,2,48.0,,
140364,10814,148,3,36.0,,
140366,10814,133,4,24.0,,
140368,10814,26,5,24.0,,
140370,10814,38,6,48.0,,
140372,10814,149,7,48.0,,
140374,10815,70,1,24.0,,
140376,10815,9,2,48.0,,
140378,10815,76,3,48.0,,
140380,10815,6,4,24.0,,
140382,10815,7,5,,12.0,25.0
140384,10815,120,6,36.0,,
140386,10816,71,1,,8.0,30.0
140388,10816,40,2,,10.0,27.5
140390,10816,31,3,36.0,,
140392,10816,75,4,24.0,,
140394,10816,7,5,,8.0,25.0
140396,10817,13,1,,8.0,42.5
140398,10817,50,2,24.0,,
140400,10817,45,3,48.0,,
140402,10817,6,4,48.0,,
140404,10817,115,5,24.0,,
140406,10817,100,6,36.0,,
140408,10817,25,7,48.0,,
140410,10817,55,8,,12.0,35.0
140412,10818,16,1,36.0,,
140414,10818,89,2,36.0,,
140416,10818,104,3,24.0,,
140418,10818,16,4,36.0,,
140420,10818,60,5,48.0,,
140422,10819,15,1,24.0,,
140424,10819,7,2,,12.0,25.0
140426,10819,9,3,48.0,,
140428,10819,98,4,48.0,,
140430,10819,134,5,24.0,,
140432,10819,78,6,36.0,,
140434,10819,96,7,36.0,,
140436,10820,40,1,,8.0,30.0
140438,10820,11,2,36.0,,
140440,10820,25,3,48.0,,
140442,10820,53,4,,12.0,35.0
140444,10820,123,5,48.0,,
140446,10820,101,6,48.0,,
140448,10820,96,7,24.0,,
140450,10820,132,8,,10.0,27.5
140452,10821,60,1,36.0,,
140454,10821,62,2,24.0,,
140456,10821,38,3,36.0,,
140458,10821,5,4,24.0,,
140460,10821,62,5,24.0,,
140462,10821,143,6,48.0,,
140464,10821,88,7,36.0,,
140466,10821,98,8,36.0,,
140468,10822,115,1,36.0,,
140470,10822,72,2,,12.0,30.0
140472,10822,45,3,24.0,,
140474,10822,71,4,,10.0,32.5
140476,10822,62,5,48.0,,
140478,10823,75,1,36.0,,
140480,10823,16,2,36.0,,
140482,10823,100,3,24.0,,
140484,10823,48,4,,10.0,27.5
140486,10823,75,5,48.0,,
140488,10824,5,1,24.0,,
140490,10824,77,2,24.0,,
140492,10824,60,3,48.0,,
140494,10824,5,4,24.0,,
140496,10824,10,5,24.0,,
140498,10824,101,6,48.0,,
140500,10824,88,7,48.0,,
140502,10824,149,8,36.0,,
140504,10825,142,1,,12.0,32.5
140506,10825,148,2,36.0,,
140508,10825,100,3,36.0,,
140510,10825,41,4,,12.0,25.0
140512,10825,98,5,36.0,,
140514,10826,115,1,36.0,,
140516,10826,59,2,48.0,,
140518,10826,5,3,36.0,,
140520,10826,120,4,36.0,,
140522,10826,141,5,24.0,,
140524,10826,135,6,,8.0,32.5
140526,10826,80,7,24.0,,
140528,10826,101,8,48.0,,
140530,10827,5,1,36.0,,
140532,10827,56,2,36.0,,
140534,10827,80,3,48.0,,
140536,10827,101,4,48.0,,
140538,10827,132,5,,8.0,20.0
140540,10827,45,6,24.0,,
140542,10827,62,7,24.0,,
140544,10827,63,8,,12.0,15.0
140546,10828,115,1,24.0,,
140548,10828,10,2,48.0,,
140550,10828,19,3,36.0,,
140552,10828,113,4,36.0,,
140554,10828,120,5,48.0,,
140556,10828,2,6,48.0,,
140558,10828,136,7,24.0,,
140560,10829,133,1,36.0,,
140562,10829,63,2,,12.0,15.0
140564,10829,53,3,,12.0,27.5
140566,10829,45,4,48.0,,
140568,10829,48,5,,10.0,22.5
140570,10829,108,6,36.0,,
140572,10830,104,1,48.0,,
140574,10830,12,2,36.0,,
140576,10830,104,3,24.0,,
140578,10830,80,4,36.0,,
140580,10830,72,5,,8.0,22.5
140582,10831,108,1,36.0,,
140584,10831,135,2,,12.0,35.0
140586,10831,45,3,36.0,,
140588,10831,3,4,36.0,,
140590,10831,26,5,36.0,,
140592,10831,129,6,48.0,,
140594,10831,60,7,24.0,,
140596,10831,121,8,48.0,,
140598,10832,113,1,36.0,,
140600,10832,126,2,24.0,,
140602,10832,12,3,48.0,,
140604,10832,123,4,24.0,,
140606,10832,60,5,24.0,,
140608,10833,3,1,36.0,,
140610,10833,35,2,24.0,,
140612,10833,135,3,,8.0,35.0
140614,10833,19,4,36.0,,
140616,10833,100,5,48.0,,
140618,10833,100,6,36.0,,
140620,10833,50,7,36.0,,
140622,10834,141,1,48.0,,
140624,10834,108,2,48.0,,
140626,10834,85,3,,10.0,15.0
140628,10834,149,4,48.0,,
140630,10834,84,5,36.0,,
140632,10834,140,6,24.0,,
140634,10835,98,1,48.0,,
140636,10835,33,2,,12.0,40.0
140638,10835,146,3,,12.0,15.0
140640,10835,120,4,48.0,,
140642,10835,15,5,24.0,,
140644,10835,141,6,48.0,,
140646,10835,18,7,36.0,,
140648,10835,85,8,,12.0,15.0
140650,10836,70,1,36.0,,
140652,10836,8,2,,12.0,40.0
140654,10836,38,3,48.0,,
140656,10836,15,4,24.0,,
140658,10836,1,5,24.0,,
140660,10837,8,1,,12.0,40.0
140662,10837,18,2,24.0,,
140664,10837,123,3,24.0,,
140666,10837,45,4,48.0,,
140668,10837,92,5,36.0,,
140670,10837,84,6,36.0,,
140672,10837,134,7,36.0,,
140674,10837,50,8,36.0,,
140676,10838,102,1,48.0,,
140678,10838,10,2,24.0,,
140680,10838,98,3,48.0,,
140682,10838,27,4,24.0,,
140684,10838,31,5,48.0,,
140686,10838,143,6,36.0,,
140688,10838,38,7,36.0,,
140690,10839,149,1,24.0,,
140692,10839,129,2,24.0,,
140694,10839,40,3,,12.0,27.5
140696,10839,11,4,24.0,,
140698,10839,135,5,,12.0,37.5
140700,10839,143,6,36.0,,
140702,10839,15,7,36.0,,
140704,10839,113,8,36.0,,
140706,10840,100,1,48.0,,
140708,10840,135,2,,12.0,37.5
140710,10840,32,3,,12.0,17.5
140712,10840,11,4,24.0,,
140714,10840,84,5,48.0,,
140716,10840,143,6,36.0,,
140718,10841,60,1,36.0,,
140720,10841,100,2,36.0,,
140722,10841,53,3,,12.0,32.5
140724,10841,50,4,36.0,,
140726,10841,42,5,48.0,,
140728,10841,7,6,,8.0,25.0
140730,10841,113,7,24.0,,
140732,10842,12,1,24.0,,
140734,10842,85,2,,10.0,15.0
140736,10842,149,3,48.0,,
140738,10842,136,4,24.0,,
140740,10842,141,5,36.0,,
140742,10842,3,6,36.0,,
140744,10842,2,7,48.0,,
140746,10842,143,8,24.0,,
140748,10843,71,1,,10.0,30.0
140750,10843,10,2,36.0,,
140752,10843,84,3,24.0,,
140754,10843,101,4,36.0,,
140756,10843,1,5,48.0,,
140758,10843,62,6,48.0,,
140760,10843,15,7,48.0,,
140762,10843,126,8,48.0,,
140764,10844,148,1,36.0,,
140766,10844,146,2,,10.0,15.0
140768,10844,98,3,36.0,,
140770,10844,149,4,24.0,,
140772,10844,100,5,48.0,,
140774,10844,141,6,36.0,,
140776,10844,7,7,,10.0,25.0
140778,10844,120,8,36.0,,
140780,10845,113,1,48.0,,
140782,10845,71,2,,12.0,30.0
140784,10845,26,3,24.0,,
140786,10845,54,4,36.0,,
140788,10845,35,5,48.0,,
140790,10845,17,6,36.0,,
140792,10845,125,7,48.0,,
140794,10845,146,8,,10.0,15.0
140796,10846,27,1,48.0,,
140798,10846,33,2,,12.0,47.5
140800,10846,78,3,24.0,,
140802,10846,11,4,36.0,,
140804,10846,40,5,,10.0,30.0
140806,10847,115,1,48.0,,
140808,10847,78,2,24.0,,
140810,10847,22,3,24.0,,
140812,10847,54,4,24.0,,
140814,10847,18,5,36.0,,
140816,10847,129,6,24.0,,
140818,10847,76,7,36.0,,
140820,10847,102,8,24.0,,
140822,10848,149,1,48.0,,
140824,10848,19,2,48.0,,
140826,10848,142,3,,8.0,30.0
140828,10848,101,4,24.0,,
140830,10848,1,5,36.0,,
140832,10848,19,6,36.0,,
140834,10849,38,1,48.0,,
140836,10849,26,2,24.0,,
140838,10849,134,3,24.0,,
140840,10849,115,4,24.0,,
140842,10849,7,5,,12.0,27.5
140844,10849,134,6,24.0,,
140846,10849,17,7,24.0,,
140848,10850,62,1,24.0,,
140850,10850,18,2,36.0,,
140852,10850,126,3,36.0,,
140854,10850,70,4,36.0,,
140856,10850,72,5,,8.0,30.0
140858,10850,63,6,,12.0,20.0
140860,10851,15,1,48.0,,
140862,10851,98,2,48.0,,
140864,10851,115,3,36.0,,
140866,10851,63,4,,10.0,15.0
140868,10851,75,5,36.0,,
140870,10851,2,6,36.0,,
140872,10852,1,1,48.0,,
140874,10852,75,2,36.0,,
140876,10852,75,3,36.0,,
140878,10852,108,4,48.0,,
140880,10852,100,5,24.0,,
140882,10853,75,1,36.0,,
140884,10853,100,2,36.0,,
140886,10853,120,3,48.0,,
140888,10853,113,4,24.0,,
140890,10853,25,5,24.0,,
140892,10854,104,1,24.0,,
140894,10854,88,2,24.0,,
140896,10854,3,3,24.0,,
140898,10854,120,4,24.0,,
140900,10854,6,5,24.0,,
140902,10854,59,6,24.0,,
140904,10854,72,7,,8.0,22.5
140906,10854,33,8,,12.0,37.5
140908,10855,40,1,,8.0,25.0
140910,10855,27,2,24.0,,
140912,10855,101,3,36.0,,
140914,10855,7,4,,10.0,20.0
140916,10855,77,5,24.0,,
140918,10855,7,6,,10.0,20.0
140920,10856,115,1,48.0,,
140922,10856,121,2,24.0,,
140924,10856,16,3,48.0,,
140926,10856,55,4,,12.0,30.0
140928,10856,56,5,36.0,,
140930,10857,16,1,36.0,,
140932,10857,21,2,48.0,,
140934,10857,142,3,,12.0,25.0
140936,10857,9,4,36.0,,
140938,10857,53,5,,8.0,30.0
140940,10858,3,1,24.0,,
140942,10858,22,2,24.0,,
140944,10858,3,3,36.0,,
140946,10858,56,4,36.0,,
140948,10858,142,5,,10.0,25.0
140950,10858,148,6,24.0,,
140952,10858,148,7,48.0,,
140954,10858,78,8,24.0,,
140956,10859,89,1,24.0,,
140958,10859,45,2,24.0,,
140960,10859,121,3,24.0,,
140962,10859,1,4,48.0,,
140964,10859,55,5,,8.0,32.5
140966,10859,27,6,48.0,,
140968,10860,38,1,24.0,,
140970,10860,72,2,,8.0,25.0
140972,10860,135,3,,12.0,35.0
140974,10860,141,4,24.0,,
140976,10860,115,5,48.0,,
140978,10860,125,6,24.0,,
140980,10860,40,7,,10.0,25.0
140982,10861,3,1,48.0,,
140984,10861,10,2,48.0,,
140986,10861,133,3,48.0,,
140988,10861,97,4,,8.0,40.0
140990,10861,56,5,24.0,,
140992,10861,38,6,24.0,,
140994,10862,35,1,24.0,,
140996,10862,11,2,48.0,,
140998,10862,70,3,36.0,,
141000,10862,132,4,,10.0,25.0
141002,10862,5,5,36.0,,
141004,10862,132,6,,10.0,25.0
141006,10862,92,7,36.0,,
141008,10862,134,8,24.0,,
141010,10863,60,1,48.0,,
141012,10863,125,2,24.0,,
141014,10863,137,3,24.0,,
141016,10863,41,4,,12.0,22.5
141018,10863,146,5,,10.0,15.0
141020,10864,123,1,36.0,,
141022,10864,143,2,36.0,,
141024,10864,26,3,36.0,,
141026,10864,19,4,24.0,,
141028,10864,42,5,48.0,,
141030,10864,121,6,24.0,,
141032,10864,141,7,24.0,,
141034,10865,50,1,24.0,,
141036,10865,133,2,48.0,,
141038,10865,149,3,48.0,,
141040,10865,26,4,36.0,,
141042,10865,31,5,48.0,,
141044,10865,21,6,36.0,,
141046,10865,96,7,36.0,,
141048,10866,59,1,48.0,,
141050,10866,141,2,24.0,,
141052,10866,27,3,36.0,,
141054,10866,33,4,,8.0,42.5
141056,10866,101,5,36.0,,
141058,10866,53,6,,8.0,32.5
141060,10866,123,7,24.0,,
141062,10866,48,8,,10.0,25.0
141064,10867,5,1,36.0,,
141066,10867,31,2,24.0,,
141068,10867,38,3,24.0,,
141070,10867,32,4,,12.0,17.5
141072,10867,25,5,24.0,,
141074,10867,80,6,36.0,,
141076,10868,96,1,48.0,,
141078,10868,72,2,,12.0,27.5
141080,10868,102,3,48.0,,
141082,10868,113,4,24.0,,
141084,10868,42,5,48.0,,
141086,10868,97,6,,10.0,42.5
141088,10868,27,7,36.0,,
141090,10868,6,8,36.0,,
141092,10869,149,1,24.0,,
141094,10869,16,2,24.0,,
141096,10869,44,3,24.0,,
141098,10869,44,4,24.0,,
141100,10869,48,5,,8.0,25.0
141102,10869,77,6,36.0,,
141104,10870,2,1,24.0,,
141106,10870,48,2,,10.0,25.0
141108,10870,55,3,,8.0,37.5
141110,10870,142,4,,10.0,30.0
141112,10870,38,5,36.0,,
141114,10871,71,1,,8.0,30.0
141116,10871,1,2,24.0,,
141118,10871,22,3,36.0,,
141120,10871,56,4,24.0,,
141122,10871,5,5,36.0,,
141124,10871,108,6,36.0,,
141126,10871,108,7,24.0,,
141128,10871,11,8,48.0,,
141130,10872,140,1,24.0,,
141132,10872,125,2,48.0,,
141134,10872,70,3,36.0,,
141136,10872,32,4,,8.0,17.5
141138,10872,35,5,36.0,,
141140,10873,71,1,,10.0,32.5
141142,10873,5,2,48.0,,
141144,10873,9,3,48.0,,
141146,10873,59,4,24.0,,
141148,10873,137,5,48.0,,
141150,10873,135,6,,12.0,42.5
141152,10873,17,7,48.0,,
141154,10873,62,8,36.0,,
141156,10874,19,1,36.0,,
141158,10874,17,2,24.0,,
141160,10874,76,3,48.0,,
141162,10874,148,4,36.0,,
141164,10874,132,5,,12.0,27.5
141166,10874,136,6,36.0,,
141168,10874,17,7,24.0,,
141170,10874,62,8,48.0,,
141172,10875,13,1,,12.0,45.0
141174,10875,6,2,24.0,,
141176,10875,140,3,24.0,,
141178,10875,22,4,36.0,,
141180,10875,137,5,48.0,,
141182,10875,5,6,24.0,,
141184,10876,35,1,36.0,,
141186,10876,133,2,48.0,,
141188,10876,41,3,,12.0,20.0
141190,10876,22,4,48.0,,
141192,10876,42,5,36.0,,
141194,10876,84,6,36.0,,
141196,10876,50,7,24.0,,
141198,10876,38,8,48.0,,
141200,10877,62,1,48.0,,
141202,10877,100,2,24.0,,
141204,10877,97,3,,12.0,35.0
141206,10877,125,4,24.0,,
141208,10877,21,5,48.0,,
141210,10878,50,1,36.0,,
141212,10878,27,2,24.0,,
141214,10878,75,3,24.0,,
141216,10878,76,4,36.0,,
141218,10878,41,5,,10.0,20.0
141220,10879,108,1,36.0,,
141222,10879,101,2,48.0,,
141224,10879,2,3,24.0,,
141226,10879,75,4,24.0,,
141228,10879,77,5,36.0,,
141230,10879,63,6,,10.0,15.0
141232,10879,33,7,,12.0,37.5
141234,10879,19,8,24.0,,
141236,10880,120,1,48.0,,
141238,10880,134,2,24.0,,
141240,10880,6,3,24.0,,
141242,10880,45,4,48.0,,
141244,10880,35,5,36.0,,
141246,10880,26,6,36.0,,
141248,10881,72,1,,10.0,22.5
141250,10881,5,2,24.0,,
141252,10881,76,3,36.0,,
141254,10881,126,4,24.0,,
141256,10881,11,5,24.0,,
141258,10882,126,1,36.0,,
141260,10882,7,2,,12.0,22.5
141262,10882,1,3,48.0,,
141264,10882,143,4,48.0,,
141266,10882,15,5,48.0,,
141268,10882,98,6,48.0,,
141270,10882,48,7,,10.0,22.5
141272,10883,35,1,24.0,,
141274,10883,60,2,48.0,,
141276,10883,3,3,24.0,,
141278,10883,137,4,36.0,,
141280,10883,54,5,24.0,,
141282,10883,123,6,48.0,,
141284,10883,7,7,,8.0,22.5
141286,10883,101,8,48.0,,
141288,10884,15,1,48.0,,
141290,10884,1,2,24.0,,
141292,10884,26,3,48.0,,
141294,10884,3,4,48.0,,
141296,10884,7,5,,12.0,22.5
141298,10885,97,1,,12.0,40.0
141300,10885,96,2,48.0,,
141302,10885,6,3,24.0,,
141304,10885,15,4,48.0,,
141306,10885,96,5,36.0,,
141308,10885,88,6,36.0,,
141310,10886,62,1,36.0,,
141312,10886,84,2,48.0,,
141314,10886,26,3,24.0,,
141316,10886,132,4,,12.0,25.0
141318,10886,96,5,48.0,,
141320,10886,129,6,48.0,,
141322,10886,48,7,,12.0,22.5
141324,10887,38,1,36.0,,
141326,10887,129,2,36.0,,
141328,10887,134,3,48.0,,
141330,10887,60,4,48.0,,
141332,10887,63,5,,10.0,17.5
141334,10887,92,6,48.0,,
141336,10887,96,7,48.0,,
141338,10888,25,1,36.0,,
141340,10888,136,2,24.0,,
141342,10888,98,3,24.0,,
141344,10888,12,4,48.0,,
141346,10888,84,5,36.0,,
141348,10888,113,6,36.0,,
141350,10889,135,1,,8.0,37.5
141352,10889,140,2,36.0,,
141354,10889,70,3,48.0,,
141356,10889,92,4,48.0,,
141358,10889,45,5,36.0,,
141360,10889,5,6,24.0,,
141362,10890,126,1,24.0,,
141364,10890,76,2,24.0,,
141366,10890,53,3,,10.0,32.5
141368,10890,134,4,48.0,,
141370,10890,44,5,36.0,,
141372,10890,101,6,48.0,,
141374,10890,84,7,24.0,,
141376,10891,63,1,,8.0,17.5
141378,10891,2,2,24.0,,
141380,10891,77,3,48.0,,
141382,10891,55,4,,10.0,35.0
141384,10891,149,5,48.0,,
141386,10891,149,6,48.0,,
141388,10891,18,7,48.0,,
141390,10892,35,1,24.0,,
141392,10892,16,2,48.0,,
141394,10892,45,3,48.0,,
141396,10892,84,4,24.0,,
141398,10892,8,5,,10.0,42.5
141400,10892,104,6,36.0,,
141402,10892,101,7,48.0,,
141404,10893,19,1,36.0,,
141406,10893,54,2,48.0,,
141408,10893,10,3,48.0,,
141410,10893,120,4,36.0,,
141412,10893,48,5,,12.0,25.0
141414,10894,80,1,36.0,,
141416,10894,50,2,48.0,,
141418,10894,41,3,,12.0,25.0
141420,10894,35,4,48.0,,
141422,10894,31,5,24.0,,
141424,10894,56,6,48.0,,
141426,10895,33,1,,12.0,45.0
141428,10895,101,2,48.0,,
141430,10895,12,3,24.0,,
141432,10895,102,4,36.0,,
141434,10895,104,5,36.0,,
141436,10895,71,6,,8.0,30.0
141438,10896,72,1,,12.0,27.5
141440,10896,18,2,36.0,,
141442,10896,149,3,24.0,,
141444,10896,92,4,36.0,,
141446,10896,77,5,36.0,,
141448,10896,40,6,,10.0,30.0
141450,10896,35,7,24.0,,
141452,10896,137,8,36.0,,
141454,10897,98,1,24.0,,
141456,10897,97,2,,10.0,45.0
141458,10897,123,3,36.0,,
141460,10897,45,4,48.0,,
141462,10897,11,5,36.0,,
141464,10898,149,1,48.0,,
141466,10898,97,2,,12.0,45.0
141468,10898,132,3,,10.0,27.5
141470,10898,101,4,48.0,,
141472,10898,5,5,24.0,,
141474,10898,137,6,24.0,,
141476,10899,56,1,36.0,,
141478,10899,149,2,48.0,,
141480,10899,125,3,36.0,,
141482,10899,102,4,24.0,,
141484,10899,63,5,,8.0,20.0
141486,10899,11,6,24.0,,
141488,10899,149,7,48.0,,
141490,10899,31,8,36.0,,
141492,10900,41,1,,12.0,25.0
141494,10900,26,2,24.0,,
141496,10900,101,3,24.0,,
141498,10900,16,4,36.0,,
141500,10900,141,5,36.0,,
141502,10900,8,6,,10.0,47.5
141504,10900,22,7,48.0,,
141506,10901,134,1,30.0,,
141508,10901,10,2,45.0,,
141510,10901,21,3,45.0,,
141512,10901,143,4,30.0,,
141514,10901,96,5,45.0,,
141516,10901,97,6,,8.0,57.5
141518,10901,21,7,30.0,,
141520,10901,10,8,30.0,,
141522,10902,142,1,,10.0,40.0
141524,10902,25,2,60.0,,
141526,10902,80,3,30.0,,
141528,10902,22,4,60.0,,
141530,10902,26,5,45.0,,
141532,10903,71,1,,10.0,40.0
141534,10903,92,2,60.0,,
141536,10903,50,3,30.0,,
141538,10903,84,4,45.0,,
141540,10903,10,5,45.0,,
141542,10904,56,1,30.0,,
141544,10904,129,2,45.0,,
141546,10904,40,3,,8.0,40.0
141548,10904,148,4,45.0,,
141550,10904,71,5,,8.0,42.5
141552,10904,72,6,,8.0,37.5
141554,10904,19,7,30.0,,
141556,10904,70,8,45.0,,
141558,10905,108,1,30.0,,
141560,10905,26,2,30.0,,
141562,10905,102,3,45.0,,
141564,10905,38,4,30.0,,
141566,10905,22,5,45.0,,
141568,10905,125,6,60.0,,
141570,10905,2,7,45.0,,
141572,10905,108,8,30.0,,
141574,10906,15,1,30.0,,
141576,10906,120,2,60.0,,
141578,10906,41,3,,10.0,35.0
141580,10906,1,4,45.0,,
141582,10906,42,5,45.0,,
141584,10906,85,6,,10.0,22.5
141586,10906,113,7,30.0,,
141588,10907,8,1,,10.0,62.5
141590,10907,134,2,60.0,,
141592,10907,41,3,,8.0,35.0
141594,10907,48,4,,10.0,37.5
141596,10907,92,5,30.0,,
141598,10907,38,6,30.0,,
141600,10908,104,1,45.0,,
141602,10908,27,2,60.0,,
141604,10908,85,3,,8.0,22.5
141606,10908,27,4,30.0,,
141608,10908,137,5,30.0,,
141610,10908,89,6,60.0,,
141612,10909,133,1,45.0,,
141614,10909,134,2,30.0,,
141616,10909,27,3,60.0,,
141618,10909,125,4,30.0,,
141620,10909,72,5,,8.0,40.0
141622,10909,33,6,,8.0,67.5
141624,10910,132,1,,10.0,40.0
141626,10910,17,2,45.0,,
141628,10910,132,3,,10.0,40.0
141630,10910,44,4,45.0,,
141632,10910,44,5,45.0,,
141634,10911,129,1,30.0,,
141636,10911,6,2,60.0,,
141638,10911,136,3,30.0,,
141640,10911,22,4,60.0,,
141642,10911,62,5,60.0,,
141644,10911,17,6,30.0,,
141646,10911,84,7,60.0,,
141648,10912,31,1,45.0,,
141650,10912,38,2,60.0,,
141652,10912,62,3,60.0,,
141654,10912,32,4,,8.0,27.5
141656,10912,41,5,,12.0,37.5
141658,10912,25,6,60.0,,
141660,10913,101,1,45.0,,
141662,10913,8,2,,10.0,67.5
141664,10913,16,3,30.0,,
141666,10913,22,4,30.0,,
141668,10913,12,5,30.0,,
141670,10914,62,1,45.0,,
141672,10914,54,2,30.0,,
141674,10914,126,3,45.0,,
141676,10914,16,4,60.0,,
141678,10914,136,5,60.0,,
141680,10914,35,6,45.0,,
141682,10915,123,1,30.0,,
141684,10915,19,2,45.0,,
141686,10915,149,3,30.0,,
141688,10915,89,4,45.0,,
141690,10915,7,5,,12.0,40.0
141692,10915,113,6,30.0,,
141694,10915,56,7,30.0,,
141696,10916,19,1,45.0,,
141698,10916,53,2,,12.0,55.0
141700,10916,133,3,30.0,,
141702,10916,7,4,,12.0,40.0
141704,10916,76,5,60.0,,
141706,10916,13,6,,8.0,67.5
141708,10917,121,1,30.0,,
141710,10917,125,2,45.0,,
141712,10917,143,3,30.0,,
141714,10917,136,4,45.0,,
141716,10917,126,5,30.0,,
141718,10917,113,6,45.0,,
141720,10917,135,7,,8.0,65.0
141722,10917,76,8,30.0,,
141724,10918,88,1,30.0,,
141726,10918,55,2,,12.0,60.0
141728,10918,85,3,,12.0,27.5
141730,10918,135,4,,10.0,65.0
141732,10918,9,5,60.0,,
141734,10919,88,1,45.0,,
141736,10919,3,2,45.0,,
141738,10919,89,3,30.0,,
141740,10919,98,4,30.0,,
141742,10919,19,5,60.0,,
141744,10919,17,6,30.0,,
141746,10919,31,7,30.0,,
141748,10919,141,8,45.0,,
141750,10920,89,1,45.0,,
141752,10920,102,2,60.0,,
141754,10920,135,3,,12.0,67.5
141756,10920,135,4,,12.0,67.5
141758,10920,21,5,45.0,,
141760,10920,55,6,,10.0,62.5
141762,10920,129,7,30.0,,
141764,10920,32,8,,8.0,30.0
141766,10921,96,1,60.0,,
141768,10921,80,2,45.0,,
141770,10921,8,3,,12.0,75.0
141772,10921,143,4,60.0,,
141774,10921,123,5,60.0,,
141776,10921,9,6,60.0,,
141778,10921,10,7,30.0,,
141780,10922,125,1,45.0,,
141782,10922,85,2,,12.0,27.5
141784,10922,8,3,,8.0,75.0
141786,10922,48,4,,10.0,45.0
141788,10922,135,5,,8.0,70.0
141790,10922,136,6,30.0,,
141792,10922,120,7,45.0,,
141794,10922,108,8,60.0,,
141796,10923,133,1,60.0,,
141798,10923,41,2,,12.0,42.5
141800,10923,108,3,45.0,,
141802,10923,26,4,30.0,,
141804,10923,104,5,60.0,,
141806,10923,25,6,30.0,,
141808,10924,1,1,45.0,,
141810,10924,100,2,45.0,,
141812,10924,25,3,30.0,,
141814,10924,8,4,,12.0,77.5
141816,10924,137,5,60.0,,
141818,10924,102,6,30.0,,
141820,10924,140,7,45.0,,
141822,10925,32,1,,12.0,30.0
141824,10925,60,2,30.0,,
141826,10925,148,3,45.0,,
141828,10925,140,4,45.0,,
141830,10925,42,5,45.0,,
141832,10925,135,6,,8.0,72.5
141834,10926,88,1,24.0,,
141836,10926,3,2,36.0,,
141838,10926,98,3,36.0,,
141840,10926,92,4,36.0,,
141842,10926,44,5,24.0,,
141844,10926,6,6,24.0,,
141846,10926,8,7,,8.0,35.0
141848,10926,80,8,24.0,,
141850,10927,27,1,36.0,,
141852,10927,31,2,48.0,,
141854,10927,41,3,,8.0,20.0
141856,10927,55,4,,10.0,30.0
141858,10927,18,5,48.0,,
141860,10928,35,1,24.0,,
141862,10928,140,2,24.0,,
141864,10928,1,3,48.0,,
141866,10928,13,4,,12.0,35.0
141868,10928,132,5,,10.0,22.5
141870,10928,5,6,36.0,,
141872,10929,59,1,48.0,,
141874,10929,89,2,48.0,,
141876,10929,62,3,48.0,,
141878,10929,6,4,48.0,,
141880,10929,59,5,48.0,,
141882,10929,140,6,36.0,,
141884,10929,6,7,48.0,,
141886,10929,80,8,36.0,,
141888,10930,25,1,36.0,,
141890,10930,55,2,,10.0,30.0
141892,10930,84,3,24.0,,
141894,10930,38,4,48.0,,
141896,10930,85,5,,10.0,12.5
141898,10930,123,6,24.0,,
141900,10930,143,7,24.0,,
141902,10931,108,1,36.0,,
141904,10931,148,2,36.0,,
141906,10931,76,3,36.0,,
141908,10931,77,4,24.0,,
141910,10931,132,5,,12.0,22.5
141912,10931,129,6,36.0,,
141914,10932,115,1,36.0,,
141916,10932,72,2,,10.0,25.0
141918,10932,101,3,48.0,,
141920,10932,59,4,24.0,,
141922,10932,100,5,48.0,,
141924,10932,54,6,48.0,,
141926,10932,31,7,24.0,,
141928,10932,60,8,36.0,,
141930,10933,85,1,,8.0,15.0
141932,10933,16,2,24.0,,
141934,10933,135,3,,10.0,35.0
141936,10933,62,4,24.0,,
141938,10933,132,5,,12.0,22.5
141940,10933,102,6,48.0,,
141942,10933,98,7,48.0,,
141944,10934,16,1,36.0,,
141946,10934,41,2,,8.0,22.5
141948,10934,149,3,24.0,,
141950,10934,101,4,36.0,,
141952,10934,89,5,36.0,,
141954,10935,133,1,48.0,,
141956,10935,85,2,,8.0,15.0
141958,10935,129,3,24.0,,
141960,10935,140,4,24.0,,
141962,10935,113,5,48.0,,
141964,10935,44,6,24.0,,
141966,10935,133,7,48.0,,
141968,10935,26,8,36.0,,
141970,10936,50,1,24.0,,
141972,10936,10,2,24.0,,
141974,10936,35,3,48.0,,
141976,10936,31,4,24.0,,
141978,10936,63,5,,8.0,17.5
141980,10936,12,6,36.0,,
141982,10937,41,1,,8.0,22.5
141984,10937,135,2,,10.0,37.5
141986,10937,108,3,48.0,,
141988,10937,89,4,36.0,,
141990,10937,54,5,48.0,,
